machine_status,total_number,current_cycle,cycle_remaining_time,total_run_time,current_program_name,spindle_speed,spindle_override,feed_override,x_axis_coordinate,y_axis_coordinate,z_axis_coordinate,c_axis_coordinate,a_axis_coordinate,b_axis_coordinate,program_status,active_alarm,coolant_status
on,4497,1464.092,1464.092,6565158.216,_N_SPERPENTINE_MPF,3000,100,100,371.2677704,-337.1123544,-510.9572576,0.985908854,4.29E-05,-0.0000107,3,No Active Alarm,Off
on,4497,1467.592,1467.592,6565161.708,_N_SPERPENTINE_MPF,3000,100,100,376.4184591,-343.5368574,-510.9572476,0.985908854,-1.07E-05,5.17E-20,3,No Active Alarm,Off
on,4497,1486.04,1486.04,6565180.158,_N_SPERPENTINE_MPF,3000,100,100,407.5602799,-347.7144143,-510.9572074,0.985908854,5.17E-20,7.15E-11,3,No Active Alarm,Off
on,4497,1488.636,1488.636,6565182.75,_N_SPERPENTINE_MPF,3000,100,100,398.9357189,-347.5609218,-510.9572676,0.985855523,7.15E-11,-0.0000215,3,No Active Alarm,Off
on,4497,1491.264,1491.264,6565185.378,_N_SPERPENTINE_MPF,3000,100,100,390.1358685,-347.4045593,-510.9571276,0.985908854,-2.15E-05,-1.43E-10,3,No Active Alarm,Off
on,4497,1493.832,1493.832,6565187.946,_N_SPERPENTINE_MPF,3000,100,100,381.5912091,-347.2521769,-510.9571976,0.985908855,-1.43E-10,-2.86E-10,3,No Active Alarm,Off
on,4497,1496.484,1496.484,6565190.598,_N_SPERPENTINE_MPF,3000,100,100,372.7660156,-347.0960244,-510.9572376,0.985908854,-2.86E-10,-0.0000215,3,No Active Alarm,Off
on,4497,1499.148,1499.148,6565193.262,_N_SPERPENTINE_MPF,3000,100,100,370.9629454,-354.2888852,-510.9572076,0.985908855,-2.15E-05,0.0000107,3,No Active Alarm,On
on,4497,1501.612,1501.612,6565195.728,_N_SPERPENTINE_MPF,3000,100,100,372.4318349,-349.0080952,-510.9572376,0.985908854,1.07E-05,-0.0000215,3,No Active Alarm,On
on,4497,1504.024,1504.024,6565198.134,_N_SPERPENTINE_MPF,3000,100,100,380.0212473,-348.6015885,-510.9571976,0.985908854,-2.15E-05,-1.43E-10,3,No Active Alarm,On
on,4497,1506.64,1506.64,6565200.756,_N_SPERPENTINE_MPF,3000,100,100,388.8467309,-348.758541,-510.9571676,0.985908854,-1.43E-10,0.0000107,3,No Active Alarm,On
on,4497,1509.204,1509.204,6565203.318,_N_SPERPENTINE_MPF,3000,100,100,397.4061121,-348.9105934,-510.9571876,0.985908854,1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1511.688,1511.688,6565205.802,_N_SPERPENTINE_MPF,3000,100,100,405.6850013,-349.0579758,-510.9572927,0.985908854,1.07E-05,-0.0000322,3,No Active Alarm,On
on,4497,1514.312,1514.312,6565208.43,_N_SPERPENTINE_MPF,3000,100,100,414.4031462,-349.2128183,-510.957147,0.985908854,-3.22E-05,1.43E-10,3,No Active Alarm,On
on,4497,1516.844,1516.844,6565210.962,_N_SPERPENTINE_MPF,3000,100,100,422.4411672,-348.9290739,-510.9572465,0.985908855,1.43E-10,0.0000107,3,No Active Alarm,On
on,4497,1519.328,1519.328,6565213.446,_N_SPERPENTINE_MPF,3000,100,100,420.2516377,-342.9393879,-510.9572413,0.985908854,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1521.824,1521.824,6565215.942,_N_SPERPENTINE_MPF,3000,100,100,411.9728908,-342.7918755,-510.9570857,0.985855523,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1524.42,1524.42,6565218.546,_N_SPERPENTINE_MPF,3000,100,100,403.3084793,-342.6379731,-510.9572024,0.985908854,1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1530.224,1530.224,6565224.354,_N_SPERPENTINE_MPF,3000,100,100,383.9513962,-342.2938276,-510.9572476,0.985855523,1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1532.816,1532.816,6565226.94,_N_SPERPENTINE_MPF,3000,100,100,375.3251169,-342.1400851,-510.9569376,0.985855523,1.07E-05,0.0000215,3,No Active Alarm,On
on,4497,1535.636,1535.636,6565229.754,_N_SPERPENTINE_MPF,3000,100,100,375.9889568,-338.5279673,-510.9572176,0.985908854,2.15E-05,4.77E-16,3,No Active Alarm,On
on,4497,1538.372,1538.372,6565232.49,_N_SPERPENTINE_MPF,3000,100,100,385.107116,-338.6903299,-510.9572176,0.985908854,4.77E-16,1.43E-10,3,No Active Alarm,On
on,4497,1541.088,1541.088,6565235.202,_N_SPERPENTINE_MPF,3000,100,100,394.1729288,-338.8509925,-510.9572576,0.985908854,1.43E-10,7.15E-11,3,No Active Alarm,On
on,4497,1543.828,1543.828,6565237.944,_N_SPERPENTINE_MPF,3000,100,100,403.2775581,-339.0133651,-510.9572845,0.985908854,7.15E-11,0.0000215,3,No Active Alarm,On
on,4497,1546.568,1546.568,6565240.686,_N_SPERPENTINE_MPF,3000,100,100,412.4365111,-339.1763377,-510.9572677,0.985908854,2.15E-05,0.0000215,3,No Active Alarm,On
on,4497,1549.148,1549.148,6565243.266,_N_SPERPENTINE_MPF,3000,100,100,421.0085566,-339.3285901,-510.9573099,0.985908854,2.15E-05,-0.0000215,3,No Active Alarm,On
on,4497,1551.888,1551.888,6565246.002,_N_SPERPENTINE_MPF,3000,100,50,421.6399861,-332.9620283,-510.9571888,0.985908854,-2.15E-05,-0.0000107,3,No Active Alarm,On
on,4497,1554.44,1554.44,6565248.558,_N_SPERPENTINE_MPF,3000,100,50,413.1350048,-332.8113458,-510.9572089,0.985908854,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1556.96,1556.96,6565251.078,_N_SPERPENTINE_MPF,3000,100,50,404.7368102,-332.6619535,-510.957241,0.985908854,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1559.508,1559.508,6565253.634,_N_SPERPENTINE_MPF,3000,100,50,396.2042968,-332.510041,-510.9571576,0.985855523,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1562.02,1562.02,6565256.136,_N_SPERPENTINE_MPF,3000,100,50,387.8863649,-332.3621787,-510.9572376,0.985908854,1.07E-05,-1.91E-15,3,No Active Alarm,On
on,4497,1564.544,1564.544,6565258.662,_N_SPERPENTINE_MPF,3000,100,50,379.4472783,-332.2122663,-510.9572176,0.985908854,-1.91E-15,7.15E-11,3,No Active Alarm,On
on,4497,1567.14,1567.14,6565261.254,_N_SPERPENTINE_MPF,3000,100,50,372.7708076,-329.9533803,-510.9572076,0.985855523,7.15E-11,-0.0000107,3,No Active Alarm,On
on,4497,1569.556,1569.556,6565263.678,_N_SPERPENTINE_MPF,3000,100,50,379.8547012,-328.8879331,-510.9572176,0.985908855,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1573.516,1573.516,6565267.632,_N_SPERPENTINE_MPF,3000,100,50,392.9995202,-329.1215968,-510.9571776,0.985855523,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1576.072,1576.072,6565270.188,_N_SPERPENTINE_MPF,3000,100,50,401.5191804,-329.2731092,-510.9572396,0.985908854,1.07E-05,-4.29E-10,3,No Active Alarm,On
on,4497,1579.388,1579.388,6565273.506,_N_SPERPENTINE_MPF,3000,100,50,412.5966454,-329.4699224,-510.9572809,0.985855523,-4.29E-10,-0.0000107,3,No Active Alarm,On
on,4497,1581.856,1581.856,6565275.972,_N_SPERPENTINE_MPF,3000,100,50,420.807878,-329.6157647,-510.9571852,0.985908855,-1.07E-05,-0.0000215,3,No Active Alarm,On
on,4497,1584.532,1584.532,6565278.648,_N_SPERPENTINE_MPF,3000,100,50,422.3584059,-323.2660631,-510.9571231,0.985855523,-2.15E-05,0.0000215,3,No Active Alarm,On
on,4497,1587.136,1587.136,6565281.252,_N_SPERPENTINE_MPF,3000,100,50,413.6941645,-323.1116806,-510.9573098,0.985908854,2.15E-05,0.0000107,3,No Active Alarm,On
on,4497,1589.764,1589.764,6565283.886,_N_SPERPENTINE_MPF,3000,100,50,404.933907,-322.9564582,-510.9571949,0.985908854,1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1592.312,1592.312,6565286.436,_N_SPERPENTINE_MPF,3000,100,50,396.4425699,-322.8054157,-510.9572176,0.985908854,1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1594.832,1594.832,6565288.95,_N_SPERPENTINE_MPF,3000,100,50,388.0704715,-322.6561234,-510.9572476,0.985908854,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1597.464,1597.464,6565291.578,_N_SPERPENTINE_MPF,3000,100,50,379.312006,-322.5005709,-510.9572476,0.985908854,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1600.188,1600.188,6565294.302,_N_SPERPENTINE_MPF,3000,100,50,372.9571805,-319.4465122,-510.9572576,0.985908854,1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1602.94,1602.94,6565297.056,_N_SPERPENTINE_MPF,3000,100,50,381.5946329,-318.9173435,-510.9572276,0.985855523,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1605.664,1605.664,6565299.78,_N_SPERPENTINE_MPF,3000,100,50,390.7004606,-319.0790961,-510.9572176,0.985908854,-1.07E-05,-1.43E-10,3,No Active Alarm,On
on,4497,1608.232,1608.232,6565302.348,_N_SPERPENTINE_MPF,3000,100,50,399.2058152,-319.2303685,-510.9572276,0.985908854,-1.43E-10,-0.0000107,3,No Active Alarm,On
on,4497,1611.036,1611.036,6565305.15,_N_SPERPENTINE_MPF,3000,100,50,408.5766096,-319.3962812,-510.9571805,0.985908854,-1.07E-05,-1.43E-10,3,No Active Alarm,On
on,4497,1613.488,1613.488,6565307.604,_N_SPERPENTINE_MPF,3000,100,50,416.7360389,-319.5417535,-510.9572337,0.985908854,-1.43E-10,7.15E-11,3,No Active Alarm,On
on,4497,1616.088,1616.088,6565310.208,_N_SPERPENTINE_MPF,3000,100,50,423.0061691,-317.1409253,-510.9571878,0.985855523,7.15E-11,-0.0000215,3,No Active Alarm,On
on,4497,1618.872,1618.872,6565312.986,_N_SPERPENTINE_MPF,3000,100,50,417.7879851,-313.1829318,-510.957162,0.985908854,-2.15E-05,0.0000215,3,No Active Alarm,On
on,4497,1621.576,1621.576,6565315.698,_N_SPERPENTINE_MPF,3000,100,50,408.7765615,-313.0227492,-510.9572515,0.985908854,2.15E-05,0.0000107,3,No Active Alarm,On
on,4497,1624.092,1624.092,6565318.206,_N_SPERPENTINE_MPF,3000,100,50,400.377787,-312.8734968,-510.9572538,0.985908854,1.07E-05,0.0000215,3,No Active Alarm,On
on,4497,1626.92,1626.92,6565321.038,_N_SPERPENTINE_MPF,3000,100,50,390.9667338,-312.7062242,-510.9572476,0.985908854,2.15E-05,4.77E-16,3,No Active Alarm,On
on,4497,1629.392,1629.392,6565323.51,_N_SPERPENTINE_MPF,3000,100,50,382.7275015,-312.5599918,-510.9572376,0.985908854,4.77E-16,-0.0000215,3,No Active Alarm,On
on,4497,1632.108,1632.108,6565326.222,_N_SPERPENTINE_MPF,3000,100,50,373.688722,-312.3994793,-510.9571876,0.985908854,-2.15E-05,0.0000107,3,No Active Alarm,On
on,4497,1634.884,1634.884,6565329,_N_SPERPENTINE_MPF,3000,100,50,371.839033,-305.9555159,-510.9721971,0.985908854,1.07E-05,4.77E-16,3,No Active Alarm,On
on,4497,1637.44,1637.44,6565331.556,_N_SPERPENTINE_MPF,3000,100,50,372.3941838,-313.7356906,-510.9720971,0.985908854,4.77E-16,-3.81E-15,3,No Active Alarm,On
on,4497,1639.996,1639.996,6565334.112,_N_SPERPENTINE_MPF,3000,100,40,380.9134701,-313.8873631,-510.9720771,0.985908854,-3.81E-15,0.0000107,3,No Active Alarm,On
on,4497,1642.536,1642.536,6565336.65,_N_SPERPENTINE_MPF,3000,100,40,389.3516766,-314.0373254,-510.9721271,0.985908855,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1645.036,1645.036,6565339.152,_N_SPERPENTINE_MPF,3000,100,40,397.6984119,-314.1855078,-510.9721571,0.985908854,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1647.472,1647.472,6565341.588,_N_SPERPENTINE_MPF,3000,100,40,405.8298048,-314.3298901,-510.9721651,0.985908854,1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4497,1649.92,1649.92,6565344.042,_N_SPERPENTINE_MPF,3000,100,40,413.9751632,-314.4750625,-510.972178,0.985908854,-1.07E-05,0.0000107,3,No Active Alarm,Off
on,4497,1652.4,1652.4,6565346.514,_N_SPERPENTINE_MPF,3000,100,40,421.6796587,-315.396227,-510.9720607,0.985855523,1.07E-05,0.0000107,3,No Active Alarm,Off
on,4497,1654.828,1654.828,6565348.944,_N_SPERPENTINE_MPF,3000,100,40,416.225735,-318.1734216,-510.9722903,0.985908855,1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4497,1657.252,1657.252,6565351.368,_N_SPERPENTINE_MPF,3000,100,40,408.1729325,-318.0295793,-510.9720792,0.985908854,-1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4497,1659.608,1659.608,6565353.732,_N_SPERPENTINE_MPF,3000,100,40,400.2953811,-317.8900871,-510.9720914,0.985908854,-1.07E-05,-4.29E-10,3,No Active Alarm,Off
on,4497,1662.14,1662.14,6565356.258,_N_SPERPENTINE_MPF,3000,100,40,391.8686328,-317.7401947,-510.9720871,0.985908854,-4.29E-10,-0.0000215,3,No Active Alarm,Off
on,4497,1664.732,1664.732,6565358.85,_N_SPERPENTINE_MPF,600,100,40,383.2570452,-317.5872823,-510.9721471,0.985908855,-2.15E-05,-0.0000215,3,No Active Alarm,Off
on,4497,1667.272,1667.272,6565361.388,_N_SPERPENTINE_MPF,600,100,40,374.7783939,-317.4366798,-510.9720971,0.985908854,-2.15E-05,-1.43E-10,3,No Active Alarm,Off
on,4497,1669.784,1669.784,6565363.902,_N_SPERPENTINE_MPF,600,100,40,371.5429544,-322.5922721,-510.9721071,0.985908854,-1.43E-10,-0.0000107,3,No Active Alarm,Off
on,4497,1672.264,1672.264,6565366.38,_N_SPERPENTINE_MPF,600,100,40,378.5907575,-323.8477424,-510.9720871,0.985962186,-1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4497,1674.74,1674.74,6565368.858,_N_SPERPENTINE_MPF,600,100,40,386.8431914,-323.9943548,-510.9721371,0.985855523,-1.07E-05,-0.0000215,3,No Active Alarm,Off
on,4497,1677.176,1677.176,6565371.294,_N_SPERPENTINE_MPF,600,100,40,395.0014438,-324.1391871,-510.9721271,0.985855523,-2.15E-05,-1.91E-15,3,No Active Alarm,Off
on,4497,1679.576,1679.576,6565373.694,_N_SPERPENTINE_MPF,600,100,40,402.973233,-324.2808893,-510.972118,0.985908854,-1.91E-15,0.0000215,3,No Active Alarm,Off
on,4497,1682.048,1682.048,6565376.166,_N_SPERPENTINE_MPF,600,100,40,411.1857957,-324.4267317,-510.9721822,0.985908854,2.15E-05,-1.43E-10,3,No Active Alarm,Off
on,4497,1684.624,1684.624,6565378.74,_N_SPERPENTINE_MPF,600,100,40,419.784693,-324.5795141,-510.9721042,0.985908854,-1.43E-10,0.0000107,3,No Active Alarm,Off
on,4497,1687.136,1687.136,6565381.254,_N_SPERPENTINE_MPF,600,100,40,417.7856001,-327.9099674,-510.9721112,0.985908854,1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4497,1689.588,1689.588,6565383.702,_N_SPERPENTINE_MPF,600,100,100,409.5863883,-327.7642251,-510.9721275,0.985908854,-1.07E-05,-1.43E-10,3,No Active Alarm,Off
on,4497,1692,1692,6565386.126,_N_SPERPENTINE_MPF,600,100,100,401.4939032,-327.6206328,-510.9721354,0.985908854,-1.43E-10,-2.86E-10,3,No Active Alarm,Off
on,4497,1694.504,1694.504,6565388.622,_N_SPERPENTINE_MPF,600,100,100,393.2289041,-327.4735504,-510.9721371,0.985908854,-2.86E-10,0.0000107,3,No Active Alarm,Off
on,4497,1696.92,1696.92,6565391.034,_N_SPERPENTINE_MPF,600,100,100,385.1767147,-327.3300481,-510.9720871,0.985908854,1.07E-05,0.0000107,3,No Active Alarm,Off
on,4497,1699.308,1699.308,6565393.422,_N_SPERPENTINE_MPF,600,100,100,377.2179865,-327.1889059,-510.9721371,0.985908854,1.07E-05,7.15E-11,3,No Active Alarm,Off
on,4497,1701.684,1701.684,6565395.798,_N_SPERPENTINE_MPF,600,100,100,371.4250167,-329.2461486,-510.9721571,0.985908854,7.15E-11,-0.0000107,3,No Active Alarm,Off
on,4497,1704.092,1704.092,6565398.21,_N_SPERPENTINE_MPF,600,100,100,375.1390736,-333.4946868,-510.9720871,0.985908855,-1.07E-05,0.0000107,3,No Active Alarm,Off
on,4497,1706.532,1706.532,6565400.646,_N_SPERPENTINE_MPF,600,100,100,383.2719729,-333.6399091,-510.9721071,0.985908854,1.07E-05,-1.43E-10,3,No Active Alarm,Off
on,4497,1708.892,1708.892,6565403.01,_N_SPERPENTINE_MPF,600,100,100,391.0970047,-333.7792313,-510.9721171,0.985908854,-1.43E-10,-0.0000107,3,No Active Alarm,Off
on,4497,1711.344,1711.344,6565405.458,_N_SPERPENTINE_MPF,600,100,100,399.3094538,-333.9253637,-510.9721471,0.985908854,-1.07E-05,5.17E-20,3,No Active Alarm,Off
on,4497,1713.796,1713.796,6565407.918,_N_SPERPENTINE_MPF,600,100,100,407.454504,-334.069336,-510.9721076,0.985908855,5.17E-20,-2.86E-10,3,No Active Alarm,Off
on,4497,1716.184,1716.184,6565410.3,_N_SPERPENTINE_MPF,600,100,100,415.466824,-334.2117082,-510.9721378,0.985908854,-2.86E-10,-0.0000215,3,No Active Alarm,Off
on,4497,1718.58,1718.58,6565412.694,_N_SPERPENTINE_MPF,600,100,100,421.3024009,-336.583246,-510.9720432,0.985908854,-2.15E-05,0.0000322,3,No Active Alarm,Off
on,4497,1721.988,1721.988,6565416.102,_N_SPERPENTINE_MPF,600,100,100,411.1137155,-337.7933656,-510.972118,0.985908854,3.22E-05,0.0000107,3,No Active Alarm,Off
on,4497,1724.344,1724.344,6565418.46,_N_SPERPENTINE_MPF,600,100,100,403.2747066,-337.6530233,-510.9721012,0.985855523,1.07E-05,0.0000215,3,No Active Alarm,Off
on,4497,1726.7,1726.7,6565420.818,_N_SPERPENTINE_MPF,600,100,100,395.4099594,-337.5138811,-510.9721671,0.985908855,2.15E-05,7.15E-11,3,No Active Alarm,Off
on,4497,1729.156,1729.156,6565423.272,_N_SPERPENTINE_MPF,600,100,100,387.2236537,-337.3681188,-510.9720671,0.985908854,7.15E-11,0.0000215,3,No Active Alarm,Off
on,4497,1731.592,1731.592,6565425.714,_N_SPERPENTINE_MPF,600,100,100,379.1053562,-337.2243665,-510.9721571,0.985908854,2.15E-05,0.0000107,3,No Active Alarm,Off
on,4497,1734.064,1734.064,6565428.18,_N_SPERPENTINE_MPF,600,100,100,371.2786541,-337.4866804,-510.9721671,0.985908854,1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1736.48,1736.48,6565430.598,_N_SPERPENTINE_MPF,600,100,100,373.1907665,-343.4625863,-510.9721971,0.985908854,1.07E-05,-0.0000215,3,No Active Alarm,On
on,4497,1738.9,1738.9,6565433.016,_N_SPERPENTINE_MPF,600,100,100,381.2822808,-343.6060286,-510.9720671,0.985908854,-2.15E-05,2.15E-10,3,No Active Alarm,On
on,4497,1741.3,1741.3,6565435.416,_N_SPERPENTINE_MPF,600,100,100,389.2677022,-343.7481408,-510.9721071,0.985908854,2.15E-10,0.0000107,3,No Active Alarm,On
on,4497,1743.672,1743.672,6565437.786,_N_SPERPENTINE_MPF,600,100,100,397.2002371,-343.8892831,-510.9721771,0.985908854,1.07E-05,-0.0000215,3,No Active Alarm,On
on,4497,1746.36,1746.36,6565440.474,_N_SPERPENTINE_MPF,600,100,100,406.1450207,-344.0482056,-510.9721217,0.985908855,-2.15E-05,-1.43E-10,3,No Active Alarm,On
on,4497,1748.772,1748.772,6565442.886,_N_SPERPENTINE_MPF,5000,100,100,414.1704214,-344.1906679,-510.9721119,0.985908855,-1.43E-10,0.0000107,3,No Active Alarm,On
on,4497,1751.152,1751.152,6565445.268,_N_SPERPENTINE_MPF,5000,100,100,421.1439523,-345.4887985,-510.97209,0.985908855,1.07E-05,7.15E-11,3,No Active Alarm,On
on,4497,1753.504,1753.504,6565447.626,_N_SPERPENTINE_MPF,5000,100,100,415.5601084,-347.8736368,-510.972127,0.985908854,7.15E-11,-0.0000215,3,No Active Alarm,On
on,4497,1755.864,1755.864,6565449.984,_N_SPERPENTINE_MPF,5000,100,100,407.6944078,-347.7342046,-510.9720697,0.985908854,-2.15E-05,4.85E-20,3,No Active Alarm,On
on,4497,1758.304,1758.304,6565452.42,_N_SPERPENTINE_MPF,5000,100,100,399.5892578,-347.5896723,-510.9721471,0.985908854,4.85E-20,-0.0000107,3,No Active Alarm,On
on,4497,1760.772,1760.772,6565454.886,_N_SPERPENTINE_MPF,5000,100,100,391.3638773,-347.4434,-510.9720871,0.985908854,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1763.22,1763.22,6565457.334,_N_SPERPENTINE_MPF,5000,100,100,383.2045247,-347.2983876,-510.9721171,0.985908854,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1765.688,1765.688,6565459.806,_N_SPERPENTINE_MPF,5000,100,100,374.9527609,-347.1521153,-510.9721471,0.985908854,-1.07E-05,-0.0000215,3,No Active Alarm,On
on,4497,1768.096,1768.096,6565462.212,_N_SPERPENTINE_MPF,5000,100,100,371.0339954,-351.2059742,-510.9721271,0.985908854,-2.15E-05,-0.0000107,3,No Active Alarm,On
on,4497,1770.532,1770.532,6565464.648,_N_SPERPENTINE_MPF,5000,100,100,372.3600831,-352.0754965,-510.9721671,0.985908854,-1.07E-05,-1.43E-10,3,No Active Alarm,On
on,4497,1773.152,1773.152,6565467.27,_N_SPERPENTINE_MPF,5000,100,100,377.7270583,-348.5439676,-510.9721771,0.985855523,-1.43E-10,-0.0000215,3,No Active Alarm,On
on,4497,1775.56,1775.56,6565469.676,_N_SPERPENTINE_MPF,5000,100,100,385.7520345,-348.6866298,-510.9721371,0.985908855,-2.15E-05,-0.0000107,3,No Active Alarm,On
on,4497,1777.972,1777.972,6565472.088,_N_SPERPENTINE_MPF,5000,100,100,393.7507875,-348.8288321,-510.9720871,0.985908854,-1.07E-05,-2.86E-10,3,No Active Alarm,On
on,4497,1780.38,1780.38,6565474.5,_N_SPERPENTINE_MPF,5000,100,100,401.7900735,-348.9716444,-510.9721543,0.985908854,-2.86E-10,-0.0000107,3,No Active Alarm,On
on,4497,1782.836,1782.836,6565476.954,_N_SPERPENTINE_MPF,5000,100,100,409.9625336,-349.1167767,-510.9720277,0.985908854,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1785.26,1785.26,6565479.378,_N_SPERPENTINE_MPF,5000,100,100,418.0403178,-349.260469,-510.9721193,0.985908855,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1787.656,1787.656,6565481.778,_N_SPERPENTINE_MPF,5000,100,100,422.4811942,-345.6928122,-510.9721268,0.985908854,-1.07E-05,4.77E-16,3,No Active Alarm,On
on,4497,1790.1,1790.1,6565484.214,_N_SPERPENTINE_MPF,5000,100,100,417.187572,-342.9011673,-510.9720793,0.985908854,4.77E-16,-0.0000215,3,No Active Alarm,On
on,4497,1792.516,1792.516,6565486.638,_N_SPERPENTINE_MPF,5000,100,100,409.1220787,-342.758225,-510.9720882,0.985908854,-2.15E-05,0.0000322,3,No Active Alarm,On
on,4497,1794.984,1794.984,6565489.098,_N_SPERPENTINE_MPF,5000,100,100,400.924287,-342.6123127,-510.9721542,0.985908854,3.22E-05,-1.43E-10,3,No Active Alarm,On
on,4497,1797.408,1797.408,6565491.522,_N_SPERPENTINE_MPF,5000,100,100,392.8054826,-342.4686204,-510.9721871,0.985908854,-1.43E-10,-0.0000107,3,No Active Alarm,On
on,4497,1799.784,1799.784,6565493.898,_N_SPERPENTINE_MPF,5000,100,100,384.8995009,-342.3275781,-510.9721671,0.985855523,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1802.184,1802.184,6565496.298,_N_SPERPENTINE_MPF,5000,100,100,376.9008079,-342.1856358,-510.9720971,0.985908854,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1804.612,1804.612,6565498.728,_N_SPERPENTINE_MPF,5000,100,100,373.0542999,-338.4587662,-510.9720471,0.985855523,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1807.032,1807.032,6565501.146,_N_SPERPENTINE_MPF,5000,100,100,381.119341,-338.6024385,-510.9720671,0.985908854,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1809.392,1809.392,6565503.51,_N_SPERPENTINE_MPF,5000,100,100,388.9843777,-338.7420607,-510.9720871,0.985855523,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1811.776,1811.776,6565505.892,_N_SPERPENTINE_MPF,5000,100,100,396.9433259,-338.883413,-510.9721671,0.985855523,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,1814.264,1814.264,6565508.382,_N_SPERPENTINE_MPF,5000,100,100,405.2348228,-339.0310254,-510.9721332,0.985908854,1.07E-05,-2.86E-10,3,No Active Alarm,On
on,4497,1816.8,1816.8,6565510.914,_N_SPERPENTINE_MPF,5000,100,100,413.661099,-339.1807478,-510.9721117,0.985908854,-2.86E-10,-0.0000107,3,No Active Alarm,On
on,4497,1819.2,1819.2,6565513.326,_N_SPERPENTINE_MPF,5000,100,100,421.7258123,-339.32388,-510.971983,0.985908855,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,1821.624,1821.624,6565515.744,_N_SPERPENTINE_MPF,5000,100,100,421.9096926,-332.9844186,-510.972164,0.985908854,-1.07E-05,-3.81E-15,3,No Active Alarm,On
on,4497,1824.036,1824.036,6565518.15,_N_SPERPENTINE_MPF,5000,100,100,413.9110935,-332.8420963,-510.972134,0.985855523,-3.81E-15,0.0000215,3,No Active Alarm,On
on,4497,1826.42,1826.42,6565520.544,_N_SPERPENTINE_MPF,5000,100,100,405.0594801,-332.6841838,-510.9721867,0.985855523,2.15E-05,0.0000322,3,No Active Alarm,On
on,4497,1829.124,1829.124,6565523.244,_N_SPERPENTINE_MPF,5000,100,100,396.927074,-332.5397015,-510.9721271,0.985908855,3.22E-05,0.0000107,3,No Active Alarm,On
on,4497,1831.764,1831.764,6565525.878,_N_SPERPENTINE_MPF,5000,100,100,388.1815302,-332.384719,-510.9720771,0.985908854,1.07E-05,-0.0000215,3,No Active Alarm,On
on,4497,1834.384,1834.384,6565528.5,_N_SPERPENTINE_MPF,5000,100,100,379.449738,-332.2293165,-510.9720971,0.985908855,-2.15E-05,-0.0000215,3,No Active Alarm,On
on,4497,1836.832,1836.832,6565530.948,_N_SPERPENTINE_MPF,5000,100,100,372.7434333,-330.4752287,-510.9720871,0.985855523,-2.15E-05,0.0000107,3,No Active Alarm,On
